term,ccode,section,enrolled
1161,BIOL 492,001,0
1161,BIOL 498A,001,0
1161,BIOL 498B,001,0
1161,BIOL 602,001,0
1161,BIOL 614,001,6
1161,BIOL 636,001,1
1161,BIOL 652,001,0
1161,BIOL 680,001,4
1161,BIOL 680,002,1
1161,BIOL 680,003,1
1161,BIOL 680,004,1
1161,BIOL 680,005,1
1161,BIOL 680,006,1
1161,BIOL 680,007,1
1161,BIOL 680,008,2
1161,BIOL 681,001,1
1161,BIOL 681,002,0
1161,BIOL 681,003,0
1161,BIOL 681,004,0
1161,BIOL 681,005,0
1161,BIOL 690,001,0
1161,ACC 607,001,43
1161,ACC 607,002,40
1161,ACC 607,003,24
1161,ACC 607,004,38
1161,ACC 611,001,36
1161,ACC 611,002,41
1161,ACC 611,003,43
1161,ACC 611,004,46
1161,ACC 621,001,19
1161,ACC 650,001,50
1161,ACC 650,002,0
1161,ACC 650,003,48
1161,ACC 650,004,55
1161,ACC 652,001,34
1161,ACC 680,001,49
1161,ACC 680,002,48
1161,ACC 680,003,39
1161,ACC 680,004,30
1161,ACC 685,001,27
1161,ACC 685,002,36
1161,ACC 690,001,20
1161,ACC 690,002,34
1161,ACC 701,001,0
1161,ACC 750,001,2
1161,ACC 760,001,4
1161,ACC 784,001,5
1161,ENGL 1XX,001,3
1161,ENGL 2XX,001,2
1161,ENGL 3XX,001,1
1161,ENGL 100A,001,29
1161,ENGL 101A,001,31
1161,ENGL 101B,001,29
1161,ENGL 101B,081,33
1161,ENGL 104,001,36
1161,ENGL 108A,001,40
1161,ENGL 108A,002,40
1161,ENGL 108D,001,37
1161,ENGL 108F,001,39
1161,ENGL 108H,001,21
1161,ENGL 108M,001,10
1161,ENGL 109,001,25
1161,ENGL 109,002,25
1161,ENGL 109,003,25
1161,ENGL 109,004,23
1161,ENGL 109,005,24
1161,ENGL 109,006,25
1161,ENGL 109,007,24
1161,ENGL 109,008,22
1161,ENGL 109,009,24
1161,ENGL 109,010,24
1161,ENGL 109,011,24
1161,ENGL 109,012,24
1161,ENGL 109,013,25
1161,ENGL 109,014,25
1161,ENGL 109,015,23
1161,ENGL 109,016,23
1161,ENGL 109,017,24
1161,ENGL 109,018,24
1161,ENGL 109,019,24
1161,ENGL 109,020,24
1161,ENGL 109,081,191
1161,ENGL 109,082,217
1161,ENGL 119,001,25
1161,ENGL 119,002,25
1161,ENGL 119,003,24
1161,ENGL 119,004,24
1161,ENGL 119,005,25
1161,ENGL 119,006,24
1161,ENGL 140R,001,25
1161,ENGL 140R,002,24
1161,ENGL 140R,003,25
1161,ENGL 140R,004,26
1161,ENGL 190,001,23
1161,ENGL 190,081,26
1161,ENGL 200A,081,28
1161,ENGL 200B,001,34
1161,ENGL 200B,002,10
1161,ENGL 200B,003,27
1161,ENGL 200B,081,18
1161,ENGL 201,001,39
1161,ENGL 202A,081,26
1161,ENGL 203,001,9
1161,ENGL 208A,001,27
